PROGRAMA_ID;SNIES;PLAN_ESTUDIOS;PROGRAMA_ACADEMICO;FACULTAD;PERSONA_ID_FK
2454;1755;609;TECNOLOGÍA INDUSTRIAL;FACULTAD DE ADMINISTRACIÓN;2454
2455;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2455
2456;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2456
2457;106240;710;TECNOLOGÍA EN GESTIÓN LOGÍSTICA INTEGRAL;FACULTAD DE ADMINISTRACIÓN;2457
2458;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2458
2459;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2459
2460;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2460
2461;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2461
2462;109436;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2462
2463;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2463
2464;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2464
2465;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2465
2466;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;2466
2467;1751;111;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;2467
2468;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2468
2469;108620;8810;ADMINISTRACIÓN PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2469
2470;1749;309;TECNOLOGÍA EN COSTOS Y AUDITORÍA;FACULTAD DE ADMINISTRACIÓN;2470
2471;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2471
2472;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2472
2473;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2473
2474;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2474
2475;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2475
2476;55167;2010;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;2476
2477;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2477
2478;54149;2511;TÉCNICA PROFESIONAL EN MASOTERAPIA;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2478
2479;4206;9710;ADMINISTRACIÓN DE EMPRESAS AGROPECUARIAS;FACULTAD DE CIENCIAS AGRARIAS;2479
2480;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2480
2481;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2481
2482;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2482
2483;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2483
2484;3347;8310;INGENIERÍA EN HIGIENE Y SEGURIDAD OCUPACIONAL;FACULTAD DE INGENIERÍA;2484
2485;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2485
2486;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;2486
2487;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2487
2488;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2488
2489;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2489
2490;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;2490
2491;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2491
2492;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2492
2493;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2493
2494;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2494
2495;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2495
2496;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2496
2497;2541;9109;INGENIERÍA EN INSTRUMENTACIÓN Y CONTROL;FACULTAD DE INGENIERÍA;2497
2498;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2498
2499;1751;111;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;2499
2500;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2500
2501;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2501
2502;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2502
2503;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2503
2504;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2504
2505;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2505
2506;1752;409;TECNOLOGÍA EN INSTRUMENTACIÓN INDUSTRIAL;FACULTAD DE INGENIERÍA;2506
2507;3347;8310;INGENIERÍA EN HIGIENE Y SEGURIDAD OCUPACIONAL;FACULTAD DE INGENIERÍA;2507
2508;1751;113;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;2508
2509;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2509
2510;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2510
2511;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;2511
2512;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2512
2513;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2513
2514;2541;9109;INGENIERÍA EN INSTRUMENTACIÓN Y CONTROL;FACULTAD DE INGENIERÍA;2514
2515;2541;9109;INGENIERÍA EN INSTRUMENTACIÓN Y CONTROL;FACULTAD DE INGENIERÍA;2515
2516;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2516
2517;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2517
2518;53587;2412;TECNOLOGÍA EN SISTEMATIZACIÓN DE DATOS (CICLOS PROPEDÉUTICOS);FACULTAD DE INGENIERÍA;2518
2519;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2519
2520;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2520
2521;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2521
2522;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2522
2523;1751;111;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;2523
2524;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2524
2525;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;2525
2526;55167;2011;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;2526
2527;55167;2011;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;2527
2528;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2528
2529;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2529
2530;106240;6810;TECNOLOGÍA EN GESTIÓN LOGÍSTICA INTEGRAL;FACULTAD DE ADMINISTRACIÓN;2530
2531;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2531
2532;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2532
2533;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2533
2534;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2534
2535;55167;2010;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;2535
2536;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2536
2537;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2537
2538;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;2538
2539;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2539
2540;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2540
2541;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;2541
2542;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2542
2543;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2543
2544;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2544
2545;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2545
2546;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2546
2547;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;2547
2548;106240;6810;TECNOLOGÍA EN GESTIÓN LOGÍSTICA INTEGRAL;FACULTAD DE ADMINISTRACIÓN;2548
2549;3347;8310;INGENIERÍA EN HIGIENE Y SEGURIDAD OCUPACIONAL;FACULTAD DE INGENIERÍA;2549
2550;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2550
2551;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2551
2552;1755;609;TECNOLOGÍA INDUSTRIAL;FACULTAD DE ADMINISTRACIÓN;2552
2553;1751;111;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;2553
2554;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2554
2555;53587;2412;TECNOLOGÍA EN SISTEMATIZACIÓN DE DATOS (CICLOS PROPEDÉUTICOS);FACULTAD DE INGENIERÍA;2555
2556;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2556
2557;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2557
2558;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2558
2559;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2559
2560;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2560
2561;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2561
2562;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2562
2563;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;2563
2564;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2564
2565;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2565
2566;1755;609;TECNOLOGÍA INDUSTRIAL;FACULTAD DE ADMINISTRACIÓN;2566
2567;106240;6810;TECNOLOGÍA EN GESTIÓN LOGÍSTICA INTEGRAL;FACULTAD DE ADMINISTRACIÓN;2567
2568;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2568
2569;111331;7910;TECNOLOGÍA EN PRODUCCIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;2569
2570;53587;2412;TECNOLOGÍA EN SISTEMATIZACIÓN DE DATOS (CICLOS PROPEDÉUTICOS);FACULTAD DE INGENIERÍA;2570
2571;55167;2011;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;2571
2572;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2572
2573;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2573
2574;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2574
2575;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;2575
2576;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2576
2577;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2577
2578;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2578
2579;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2579
2580;21549;7010;TECNOLOGÍA EN ORGANIZACIÓN DE EVENTOS;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;2580
2581;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2581
2582;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2582
2583;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2583
2584;105388;112;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;2584
2585;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2585
2586;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2586
2587;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2587
2588;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2588
2589;55167;2011;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;2589
2590;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2590
2591;103305;6310;TECNOLOGÍA EN GESTIÓN INDUSTRIAL;FACULTAD DE ADMINISTRACIÓN;2591
2592;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2592
2593;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2593
2594;105388;112;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;2594
2595;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2595
2596;1755;609;TECNOLOGÍA INDUSTRIAL;FACULTAD DE ADMINISTRACIÓN;2596
2597;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;2597
2598;2541;9109;INGENIERÍA EN INSTRUMENTACIÓN Y CONTROL;FACULTAD DE INGENIERÍA;2598
2599;108620;8810;ADMINISTRACIÓN PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2599
2600;4206;9710;ADMINISTRACIÓN DE EMPRESAS AGROPECUARIAS;FACULTAD DE CIENCIAS AGRARIAS;2600
2601;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2601
2602;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2602
2603;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2603
2604;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2604
2605;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2605
2606;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2606
2607;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2607
2608;55167;2011;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;2608
2609;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2609
2610;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;2610
2611;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2611
2612;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2612
2613;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2613
2614;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2614
2615;4206;9710;ADMINISTRACIÓN DE EMPRESAS AGROPECUARIAS;FACULTAD DE CIENCIAS AGRARIAS;2615
2616;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2616
2617;110348;7610;INGENIERÍA EN AUTOMATIZACIÓN Y CONTROL;FACULTAD DE INGENIERÍA;2617
2618;2714;1110;TECNOLOGÍA EN SEGURIDAD E HIGIENE OCUPACIONAL;FACULTAD DE INGENIERÍA;2618
2619;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2619
2620;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2620
2621;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2621
2622;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2622
2623;53587;2412;TECNOLOGÍA EN SISTEMATIZACIÓN DE DATOS (CICLOS PROPEDÉUTICOS);FACULTAD DE INGENIERÍA;2623
2624;108727;7510;LICENCIATURA EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2624
2625;54149;2511;TÉCNICA PROFESIONAL EN MASOTERAPIA;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2625
2626;111331;7910;TECNOLOGÍA EN PRODUCCIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;2626
2627;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2627
2628;101886;3712;TECNOLOGÍA EN GESTIÓN PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2628
2629;55167;2010;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;2629
2630;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2630
2631;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2631
2632;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2632
2633;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2633
2634;1755;609;TECNOLOGÍA INDUSTRIAL;FACULTAD DE ADMINISTRACIÓN;2634
2635;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2635
2636;5243;8610;INGENIERÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;2636
2637;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2637
2638;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2638
2639;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2639
2640;108620;8810;ADMINISTRACIÓN PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2640
2641;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2641
2642;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2642
2643;54149;2511;TÉCNICA PROFESIONAL EN MASOTERAPIA;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2643
2644;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2644
2645;3347;8310;INGENIERÍA EN HIGIENE Y SEGURIDAD OCUPACIONAL;FACULTAD DE INGENIERÍA;2645
2646;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2646
2647;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;2647
2648;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2648
2649;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2649
2650;4206;9710;ADMINISTRACIÓN DE EMPRESAS AGROPECUARIAS;FACULTAD DE CIENCIAS AGRARIAS;2650
2651;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2651
2652;55167;2011;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;2652
2653;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2653
2654;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2654
2655;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2655
2656;4206;9710;ADMINISTRACIÓN DE EMPRESAS AGROPECUARIAS;FACULTAD DE CIENCIAS AGRARIAS;2656
2657;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2657
2658;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2658
2659;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2659
2660;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2660
2661;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2661
2662;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2662
2663;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2663
2664;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2664
2665;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2665
2666;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2666
2667;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2667
2668;2714;1110;TECNOLOGÍA EN SEGURIDAD E HIGIENE OCUPACIONAL;FACULTAD DE INGENIERÍA;2668
2669;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;2669
2670;108270;8710;INGENIERÍA EN SEGURIDAD Y SALUD EN EL TRABAJO;FACULTAD DE INGENIERÍA;2670
2671;2937;9209;INGENIERÍA DE PRODUCTIVIDAD  Y CALIDAD;FACULTAD DE ADMINISTRACIÓN;2671
2672;3729;8009;PROFESIONAL EN DEPORTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2672
2673;4206;9710;ADMINISTRACIÓN DE EMPRESAS AGROPECUARIAS;FACULTAD DE CIENCIAS AGRARIAS;2673
2674;2540;9011;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2674
2675;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2675
2676;1749;309;TECNOLOGÍA EN COSTOS Y AUDITORÍA;FACULTAD DE ADMINISTRACIÓN;2676
2677;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2677
2678;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2678
2679;103065;6610;TECNOLOGÍA EN LOGÍSTICA INTEGRAL;FACULTAD DE ADMINISTRACIÓN;2679
2680;55167;2011;COMUNICACIÓN AUDIOVISUAL;FACULTAD DE COMUNICACIÓN AUDIOVISUAL;2680
2681;3801;8409;LICENCIATURA EN EDUCACIÓN BÁSICA CON ÉNFASIS EN EDUCACIÓN FÍSICA, RECREACIÓN Y DEPROTE;FACULTAD DE EDUCACIÓN FÍSICA, RECREACIÓN Y DEPORTE;2681
2682;2540;9010;CONTADURÍA PÚBLICA;FACULTAD DE ADMINISTRACIÓN;2682
2683;1751;111;TECNOLOGÍA EN CONSTRUCCIONES CIVILES;FACULTAD DE INGENIERÍA;2683
2684;3348;8210;INGENIERÍA INFORMÁTICA;FACULTAD DE INGENIERÍA;2684
2685;3689;9511;INGENIERÍA CIVIL;FACULTAD DE INGENIERÍA;2685
2686;2859;210;TECNOLOGÍA AGROPECUARIA;FACULTAD DE CIENCIAS AGRARIAS;2686
